,CID,SID,target
37280,20855539,333004609,0
37281,117088856,310297694,0
37282,135719462,332989216,0
37283,6362675,332908471,0
37284,7267394,332896265,0
37285,4293819,333261022,0
37286,3618017,333410640,0
37287,126477654,333365763,0
37288,45249160,333184224,0
37289,22517508,333033755,0
37290,979472,333332388,0
37291,2859612,333278155,0
37292,2159042,333421914,0
37293,1276240,333359881,0
37294,42516518,333051456,0
37295,59662272,333259161,0
37296,45206546,333071015,0
37297,662049,332876654,1
37298,45181656,333043406,0
37299,2322171,332903105,1
37300,135404004,333398235,0
37301,16189096,333059049,0
37302,255202,332902195,0
37303,4997267,333438951,0
37304,4897736,333006266,0
37305,6185,333473449,0
37306,1104045,333287680,0
37307,3395907,332885369,0
37308,6184707,332907003,0
37309,16830009,332897568,0
37310,16615200,332897428,0
37311,2301120,333128964,0
37312,5026191,333381615,0
37313,56857843,333054576,0
37314,1349753,333098356,0
37315,135490047,332880263,0
37316,4840609,332939748,0
37317,5768466,333374517,0
37318,135479434,332981804,0
37319,42287161,333042628,0
37320,23766534,333422893,0
37321,3235866,333023662,0
37322,126471218,333253541,0
37323,2497364,332938649,0
37324,46275370,333027714,0
37325,45166224,333066639,0
37326,3219688,333221599,0
37327,791142,333078195,0
37328,42237204,333066999,1
37329,4401104,333400487,0
37330,46249954,333004043,1
37331,2234182,333175846,1
37332,3995771,333402003,0
37333,46370621,333440212,0
37334,2863454,333351179,0
37335,46500731,332963312,0
37336,2994836,333183639,0
37337,2497377,332931939,0
37338,5345277,333102173,1
37339,2557864,332939684,0
37340,2975790,333174266,1
37341,117087654,310296416,0
37342,117075126,310283907,0
37343,2890893,333108531,0
37344,1823748,333295914,0
37345,122176191,332974233,1
37346,804374,333128345,1
37347,3386020,333467865,0
37348,567942,333271531,0
37349,126459194,333029142,0
37350,9612299,332926303,0
37351,3125902,333454360,0
37352,1147547,333243718,0
37353,28737464,333065701,0
37354,680478,333345629,0
37355,12620,321949215,0
37356,3127678,333235623,1
37357,3245755,333001513,0
37358,1016544,333298865,0
37359,20880339,333012995,0
37360,16667744,333494733,1
37361,1369839,333426431,0
37362,46497763,333310774,0
37363,117084678,310293231,0
37364,3423226,333031468,0
37365,29149758,333068439,0
37366,16671652,333250651,0
37367,831220,333101596,0
37368,278104,333288650,0
37369,6307325,333332101,0
37370,2985657,333179947,1
37371,780790,333076521,0
37372,16800874,333320524,0
37373,4462016,333318128,0
37374,24857738,333256542,0
37375,2416659,332922649,0
37376,2306656,332899076,0
37377,1508773,333488171,0
37378,1209030,333373005,0
37379,27456190,333488227,0
37380,5332165,333273296,0
37381,2836354,333077490,0
37382,661007,332877725,1
37383,2266326,333385857,1
37384,3176419,333219052,0
37385,2563429,332934237,0
37386,3236732,333023293,1
37387,117076912,310285443,0
37388,2856332,333283082,0
37389,22422426,333027936,0
37390,6485590,332969321,0
37391,4244210,333466798,0
37392,7196843,332890291,0
37393,18578742,333480754,0
37394,614473,333078688,0
37395,1422781,332958193,0
37396,3141418,333237302,1
37397,750197,333078586,0
37398,3630090,332957128,0
37399,2237735,333177401,0
37400,3221314,333217223,1
37401,3102866,333240738,0
37402,1095360,333285913,0
37403,135479611,332964065,1
37404,45189466,333066808,0
37405,3157049,333196497,0
37406,117072759,310282040,0
37407,1599456,332956480,0
37408,2108351,332926511,0
37409,3807739,333321907,0
37410,879589,333105578,1
37411,2291007,333123886,0
37412,4137610,333440419,0
37413,25459810,333053984,0
37414,1164590,333203940,1
37415,2163215,333118598,1
37416,6262224,332907809,0
37417,1566050,333362911,0
37418,645445,333205111,0
37419,6909566,332985659,0
37420,2358508,332908012,0
37421,2793415,333243094,0
37422,2160224,332997107,0
37423,5131195,333343744,0
37424,6412100,333378096,0
37425,9549544,333387552,0
37426,126471389,333252742,0
37427,5113373,333424624,0
37428,2863474,333297057,0
37429,2991530,333483031,0
37430,46253731,333004265,0
37431,16009591,333029922,1
37432,18583943,333482160,0
37433,4509780,333452599,0
37434,2905166,333116850,0
37435,2352808,332907082,0
37436,3911882,332926726,0
37437,20862413,333008472,0
37438,12060446,333418882,0
37439,866655,332968592,1
37440,3223063,333209128,0
37441,2536568,332938405,0
37442,20883520,333030997,0
37443,45189082,333067067,1
37444,135949189,332969002,0
37445,117087355,310296096,1
37446,961772,333161747,1
37447,4119862,333453073,0
37448,4691022,321946226,0
37449,646106,333371601,0
37450,126459589,333037623,0
37451,118757036,333072593,0
37452,773645,333306935,0
37453,1098146,333266144,0
37454,3799822,332886280,0
37455,3364503,333268614,0
37456,878378,333427188,0
37457,1920579,333348058,0
37458,2254536,333102845,0
37459,117085731,310294352,0
37460,6603353,332875897,0
37461,20917330,333038810,0
37462,4296545,333038670,0
37463,2967721,333166086,0
37464,126474161,333254475,0
37465,952369,333173771,1
37466,22515841,332974916,1
37467,3395175,332980960,0
37468,796992,333193657,0
37469,3477376,333186473,1
37470,20966984,333445645,1
37471,2911959,333381339,0
37472,3092487,333196857,0
37473,5001804,332997617,0
37474,1719916,333286046,0
37475,135643417,332985239,0
37476,2298111,333126759,0
37477,53208584,333027922,0
37478,126468103,333201144,0
37479,26352889,333072935,0
37480,5066116,333023082,0
37481,1378771,333082139,0
37482,2882956,333104576,0
37483,3231629,333226732,0
37484,5068142,333023103,0
37485,3156723,333244013,0
37486,7267674,332895875,0
37487,117074907,310283598,0
37488,24103537,333434992,1
37489,2414364,332914968,1
37490,3240276,332974840,0
37491,46503900,333420627,1
37492,9585370,333077669,0
37493,45502861,333490249,0
37494,6879201,332987472,1
37495,1250208,333172863,0
37496,117076150,310284757,0
37497,745539,333363187,0
37498,16001658,333464997,0
37499,9557178,333192184,0
37500,734376,333162925,0
37501,3242683,333416394,0
37502,117093813,310302932,1
37503,2211233,333156404,0
37504,5185858,332913502,0
37505,5343974,333099079,1
37506,2357215,332908787,0
37507,2885319,333104322,1
37508,3817595,332953011,0
37509,3621983,333341682,0
37510,1253093,333166758,0
37511,3226903,333206788,0
37512,6521429,333364319,0
37513,95849333,333251108,1
37514,94419,333381597,0
37515,2834608,333076737,0
37516,22334011,333418769,0
37517,20866202,333009530,0
37518,28953118,333065674,0
37519,4826129,332947373,0
37520,5336280,333285674,0
37521,573861,321943712,1
37522,3431013,332953779,0
37523,16192198,333048952,0
37524,2732451,333383286,0
37525,3312380,332982614,0
37526,685588,333398513,0
37527,2976710,333174973,0
37528,4314028,333413142,0
37529,2532900,332947298,0
37530,1039680,333385198,0
37531,4993748,333434681,0
37532,771790,333090450,0
37533,1377843,333081497,0
37534,135412290,332957183,0
37535,3137808,333304639,0
37536,3907560,332928956,0
37537,2416646,332922406,0
37538,4637244,333185448,0
37539,3455327,333333982,0
37540,9599657,332964644,0
37541,43813177,333212981,1
37542,6154077,333312732,0
37543,9625815,332911911,1
37544,854175,333334960,0
37545,4073152,333448591,0
37546,1622938,333426336,0
37547,45223987,333053723,0
37548,4084746,333453228,0
37549,3136210,333192770,0
37550,2291269,333123211,1
37551,2985180,333179332,0
37552,49676719,333491006,0
37553,28733012,333064655,0
37554,117083911,310292405,0
37555,5067051,333316404,0
37556,2919538,333124078,0
37557,2981701,333177831,1
37558,1046631,333303808,0
37559,16668462,333247520,0
37560,7293427,333480415,0
37561,59662296,333259410,0
37562,9663308,332909006,0
37563,7260618,332896668,0
37564,126468010,333201167,0
37565,883974,333265389,0
37566,20970310,333467630,1
37567,5349994,333109151,0
37568,2232664,333084551,0
37569,1246823,333170304,1
37570,135413720,333031975,1
37571,20901361,333036334,1
37572,9591820,333232426,0
37573,45240966,333181203,0
37574,20880032,333029758,0
37575,720900,333312430,0
37576,2211114,333156307,0
37577,653805,333198417,0
37578,5342363,333095141,0
37579,45204452,333070089,0
37580,2879874,333102747,0
37581,2393612,332920361,1
37582,4216185,332998536,0
37583,4252806,333453224,0
37584,20873604,333011561,0
37585,888980,333138348,1
37586,126477607,333366283,0
37587,2897804,333112517,1
37588,4301355,332968111,0
37589,5260867,333261826,0
37590,2940482,333141215,1
37591,45220450,333052540,0
37592,4081892,333260884,0
37593,5335279,333091922,0
37594,903832,333107004,0
37595,2983483,333178600,0
37596,2952714,333152012,0
37597,24817612,333050584,1
37598,646117,333218944,1
37599,2956577,333155400,0
37600,6419599,333492762,0
37601,1371049,333322459,0
37602,5970985,333304473,0
37603,1292022,333152021,1
37604,3693729,333336637,0
37605,45236709,333056303,1
37606,3346456,333275372,0
37607,1598290,333287698,0
37608,898165,333134431,0
37609,135403908,333395744,0
37610,6000283,332905714,0
37611,7483076,333476993,0
37612,3120055,321944809,0
37613,2175300,333130664,1
37614,687726,333370170,0
37615,45191499,333045404,1
37616,16242086,332916906,0
37617,3377525,333398215,0
37618,2984230,333180062,0
37619,5475,321949515,1
37620,117081048,310289354,0
37621,645043,333215307,0
37622,921783,333094398,1
37623,3131566,333246112,0
37624,5286763,333392450,0
37625,878051,333102650,0
37626,2910044,333118920,0
37627,3224968,333206577,0
37628,4380113,333073054,0
37629,126470690,333249531,0
37630,2197396,333147441,0
37631,44353624,310294061,0
37632,5309747,333006806,0
37633,20857403,333006438,0
37634,3293954,332921820,0
37635,45196646,333046074,0
37636,2829356,333341456,0
37637,28823167,333056949,1
37638,660921,333267197,0
37639,46497049,333300533,0
37640,45105415,333333361,0
37641,46260355,332973121,1
37642,4997265,333438893,0
37643,49676371,333490870,0
37644,23723827,333043081,0
37645,2908008,333351569,0
37646,2104751,332927745,0
37647,2837842,333078403,0
37648,117091650,310300637,0
37649,2426826,332923571,0
37650,9587082,333121030,0
37651,4114772,332881983,1
37652,2920002,333380904,0
37653,786970,333233907,1
37654,6257353,333025058,0
37655,25794583,333486461,0
37656,3123289,333282874,1
37657,2854925,333396382,0
37658,5307176,332971620,1
37659,828182,321944415,0
37660,43815844,333229552,0
37661,3139190,333239055,1
37662,1359799,333095606,1
37663,9597856,332963655,1
37664,7151997,332895437,0
37665,9636376,332955935,0
37666,5076737,332910294,1
37667,9596764,332994231,0
37668,5287313,333295534,0
37669,135473195,332877556,0
37670,7996623,332948249,0
37671,1104984,333355472,0
37672,5826250,332941440,0
37673,728735,333409349,0
37674,691364,333266942,0
37675,1236518,333143032,0
37676,5721740,333086125,0
37677,3614902,333458258,0
37678,20880459,333012130,1
37679,4982437,333175845,0
37680,2095904,332924292,1
37681,2974980,333173187,0
37682,4243165,332915276,0
37683,3609690,333460989,0
37684,126463744,333066019,0
37685,18586814,333483117,0
37686,5069914,321946563,0
37687,3193710,333207325,0
37688,126474153,333258265,0
37689,1247009,333170318,0
37690,622814,333114774,0
37691,1467391,333216631,0
37692,4458597,333437603,0
37693,5341595,333286006,0
37694,17366266,333334676,0
37695,20869412,333010971,0
37696,3129093,333323861,0
37697,716751,333076392,0
37698,767889,333273948,0
37699,5200886,332923129,0
37700,16668110,333210855,0
37701,16848477,333479177,0
37702,24789934,333460873,0
37703,3138748,333462588,1
37704,135646451,332963261,0
37705,1094431,333463074,0
37706,2842808,333083897,0
37707,45166630,333070876,0
37708,644491,333223026,0
37709,126464620,333067483,0
37710,5123826,333453967,0
37711,3125370,333195516,0
37712,5063930,333416258,0
37713,9665215,332915461,0
37714,1915604,333324393,1
37715,5201696,332966345,0
37716,135679410,332964455,0
37717,3272764,333452847,0
37718,117085811,310294438,1
37719,1113629,333357933,0
37720,2366726,332916799,0
37721,6534668,333427484,0
37722,3937036,333409912,0
37723,1177302,332981322,0
37724,5322206,333298497,1
37725,2997139,333031394,0
37726,3150604,333239376,0
37727,9551233,333003674,0
37728,1438742,333209971,1
37729,4548365,333439631,0
37730,765209,333267041,1
37731,135427701,333290858,0
37732,9643321,332963656,0
37733,135444996,333424352,0
37734,117085200,310293790,0
37735,3494913,333405201,0
37736,970761,333155865,0
37737,3122017,333293290,0
37738,126456722,332926873,0
37739,7267280,332896834,0
37740,3213946,333217468,0
37741,24020259,333290297,0
37742,2868664,333386427,0
37743,5210365,333099661,1
37744,5999429,333262446,0
37745,16195954,332901912,0
37746,2252310,333092757,0
37747,117091038,310299991,0
37748,2920605,333355788,0
37749,4903049,332979649,1
37750,9559912,333187486,0
37751,17192349,333451965,0
37752,16900807,333478495,0
37753,3434672,333337853,0
37754,4189487,332991984,1
37755,1360232,333102918,1
37756,725807,333293379,0
37757,3305556,333471900,0
37758,5150990,333288306,0
37759,117090088,310298997,0
37760,6039367,333428022,0
37761,1069679,333347890,0
37762,1824733,333315866,0
37763,117079476,310287684,0
37764,126468292,333211887,0
37765,1224962,333409911,0
37766,2856611,333092606,0
37767,3239834,333039072,0
37768,1259542,333414544,0
37769,117087223,310295955,0
37770,45180067,333064107,0
37771,7178622,333480371,0
37772,2291341,333123161,1
37773,2218951,333162896,1
37774,3199134,333203896,0
37775,42274061,333068991,1
37776,7502217,333477296,0
37777,24024105,333453902,0
37778,3476573,333395307,0
37779,6412324,333377071,0
37780,2956768,333156247,0
37781,135538865,332989980,0
37782,117079956,310288212,0
37783,1005056,333353501,0
37784,3285475,333444702,0
37785,1350734,333314784,0
37786,16003256,333463702,0
37787,2271648,333372857,0
37788,878237,333103669,0
37789,2552373,332987264,0
37790,16672186,333210847,0
37791,2462861,332922769,0
37792,7205134,332892499,0
37793,45211054,333071207,0
37794,7087938,332882454,0
37795,117080593,310288876,1
37796,2966553,333165972,0
37797,6618329,333369687,0
37798,7831368,332940904,0
37799,3235599,333418565,0
37800,1154704,333476781,0
37801,117078152,310286465,0
37802,2865721,333096110,0
37803,3457995,332990792,0
37804,46501710,332963438,0
37805,71782799,333491555,0
37806,5033335,333401857,0
37807,9567371,333166043,0
37808,2955822,333154322,0
37809,16896625,333477042,0
37810,683689,333382455,0
37811,2850564,333089735,1
37812,4881266,332936767,0
37813,2238203,333178166,0
37814,5673495,332906626,0
37815,7118137,333013565,0
37816,2924333,333127376,0
37817,43815533,333230101,0
37818,45233799,333132057,1
37819,1575529,333266389,1
37820,3186701,333226295,0
37821,1456123,333219383,0
37822,40956372,333478138,0
37823,135542832,332914172,0
37824,16246855,332909891,0
37825,872546,333391711,0
37826,3186280,333213276,0
37827,1264962,333165782,0
37828,22550515,333035834,1
37829,15991068,333307632,0
37830,28078224,333072030,0
37831,135402555,332901107,0
37832,45199214,333048001,0
37833,785977,333276137,0
37834,126476432,333321080,0
37835,2991996,333182208,0
37836,27461392,333008621,0
37837,2287306,333121379,0
37838,2869883,333303264,0
37839,126468308,333211898,0
37840,1445035,333222879,1
37841,208541,333084832,0
37842,9556084,333492911,0
37843,3818126,333114530,1
37844,3619385,332957634,0
37845,895201,333145516,0
37846,4982361,333154528,0
37847,2970970,333169681,0
37848,5969825,332986048,0
37849,5065214,333437537,0
37850,3130956,333326424,0
37851,56859205,333175527,0
37852,16803370,333481217,0
37853,18290971,333416290,0
37854,13088209,321942884,0
37855,1251288,333172667,0
37856,5376252,333233794,0
37857,646406,333296609,0
37858,25485934,333048263,0
37859,6370723,333366770,0
37860,135546030,332912543,0
37861,19260105,333011220,0
37862,46503905,333420936,0
37863,2958374,333157087,0
37864,45168564,333040641,0
37865,4127916,332905791,0
37866,2322894,332903220,0
37867,1982030,321942752,0
37868,45212597,333050784,0
37869,16002109,333419736,0
37870,20885728,333030323,1
37871,45207085,333048366,0
37872,30956857,333047746,0
37873,20969546,333024448,0
37874,1606833,333344799,0
37875,905779,333146607,0
37876,135468282,333352354,0
37877,3681740,332999433,0
37878,5927683,333314658,0
37879,3407041,332903821,1
37880,126468141,333213064,0
37881,46276126,333037546,0
37882,117073880,310282807,0
37883,951921,333129299,0
37884,5730233,333111226,0
37885,117080030,310288287,0
37886,126457990,332985655,1
37887,989992,333026701,0
37888,3553286,332919646,0
37889,731945,333141214,0
37890,2960121,333159080,1
37891,806596,333236997,0
37892,721962,333082822,0
37893,20892814,333015817,0
37894,4792272,332944014,0
37895,805356,333270870,0
37896,2139586,332886703,0
37897,20881739,333030581,0
37898,4108522,333439862,0
37899,1470635,333220138,0
37900,135416582,332919225,1
37901,705602,333338731,0
37902,696654,332958792,0
37903,54678839,333464405,0
37904,16798515,332974617,1
37905,135422851,333240064,0
37906,6524104,333291599,0
37907,16189814,333054361,0
37908,4248366,333006675,0
37909,46273389,333019313,0
37910,4827403,332948315,0
37911,18553218,333039272,0
37912,24790638,333044545,1
37913,45182164,333064225,0
37914,889580,333138237,0
37915,6857772,333494582,0
37916,704290,333327056,0
37917,912079,333152533,0
37918,2645704,332940049,0
37919,4584870,333307174,1
37920,3405774,332990847,0
37921,1338760,333113654,0
37922,117079326,310287512,0
37923,45165833,333063997,0
37924,5331654,333080289,0
37925,2929327,333132035,0
37926,45920876,333288421,0
37927,3120129,333394418,0
37928,117080262,310288533,0
37929,3380117,333437786,0
37930,3277170,333445161,0
37931,5307495,333007198,0
37932,2997089,333032248,0
37933,126479548,333454562,0
37934,2979886,333176097,0
37935,1339767,333113576,0
37936,3364968,333423091,0
37937,25376787,333050377,0
37938,5087353,333415954,0
37939,897027,333133269,0
37940,1293483,333153000,1
37941,3089378,333277249,0
37942,5063414,332990715,1
37943,732319,333284723,0
37944,672353,333376043,0
37945,3364232,333320027,0
37946,1633111,333351943,0
37947,3292189,333438814,0
37948,20903965,332952367,0
37949,3122793,333298751,0
37950,7193184,333475865,0
37951,90483242,333356594,0
37952,460749,333306580,0
37953,4846348,332942068,0
37954,2768988,333185419,0
37955,3154945,333198679,0
37956,3703782,332991831,0
37957,4104769,332962223,0
37958,4336743,332928667,0
37959,1322110,333118617,0
37960,5400098,333363009,0
37961,43815375,333230473,0
37962,3110619,333276288,0
37963,4965140,332936323,0
37964,3909700,332922975,0
37965,5976730,333235895,0
37966,16670227,333227922,0
37967,784299,333087322,0
37968,807397,333372088,0
37969,2925485,333128480,0
37970,2834638,333076419,1
37971,770073,333280408,0
37972,4415576,333390474,0
37973,135442979,333267537,0
37974,683320,333392907,1
37975,4563785,333453059,0
37976,20869704,333010521,0
37977,4087818,332981682,0
37978,16760077,333495206,0
37979,734094,333159814,0
37980,2186259,333139042,1
37981,5162010,333361193,0
37982,247203,333326822,0
37983,3118266,333192340,0
37984,5614,332949820,1
37985,2203731,333152771,0
37986,3194304,333215798,0
37987,953038,333159636,0
37988,2855757,333291288,0
37989,1132238,333238530,0
37990,1348777,333333212,0
37991,875707,333108674,0
37992,2876797,333101284,0
37993,620165,333411871,0
37994,3194264,333218371,0
37995,2077855,332924821,0
37996,5292183,333410857,0
37997,135804451,332952971,1
37998,126478828,333424495,0
37999,2421727,332915372,0
38000,22423775,332967169,0
38001,3309114,333260419,0
38002,2336179,332904343,0
38003,767381,333194919,0
38004,1301486,333160978,1
38005,21234796,332956597,1
38006,117086307,310294980,0
38007,866529,333440932,0
38008,6484729,333033118,1
38009,42393875,333057945,0
38010,6087388,333358716,0
38011,90483347,333357550,0
38012,4569994,333000674,0
38013,126469594,333249383,0
38014,117091995,310300993,0
38015,3205570,333214967,0
38016,2863678,333393044,0
38017,3232008,333209910,0
38018,126476226,333294112,1
38019,117079951,310288207,0
38020,1327800,333126555,0
38021,5388906,406178988,1
38022,1297225,333155464,1
38023,1381058,333286785,0
38024,126475745,333257497,0
38025,5285558,333263930,0
38026,3619872,333465910,0
38027,56854799,333047512,0
38028,2249412,333090449,1
38029,2987633,333180104,0
38030,22515719,333033351,0
38031,15995040,332981955,0
38032,27371927,333485012,0
38033,4332221,333388688,0
38034,892678,333131144,0
38035,16672341,333228938,0
38036,126463701,333066170,0
38037,3490563,333429479,0
38038,4128031,332980894,0
38039,2301668,333448466,0
38040,42094842,333040909,1
38041,20882092,333030331,0
38042,3716069,333391898,0
38043,135451162,333402456,0
38044,664175,333414001,0
38045,2386674,332912912,0
38046,576560,333315654,0
38047,12005072,332997548,0
38048,42164387,333065092,0
38049,4874072,332993679,0
38050,698553,333073440,0
38051,4892641,332971403,0
38052,2088799,332930354,0
38053,702605,333375766,0
38054,40500924,332970282,0
38055,5710546,333334394,0
38056,5766095,333364971,0
38057,5291821,333407229,0
38058,1435053,333209330,0
38059,117089989,310298895,0
38060,4249954,333470136,0
38061,2551267,332939024,0
38062,135422680,333355292,0
38063,9551956,333376632,0
38064,3537112,333401755,0
38065,5152285,332969009,0
38066,126477931,333382625,0
38067,1178966,333174902,1
38068,3409319,333419003,0
38069,2556324,332932945,0
38070,22548669,333019438,0
38071,5212549,333447188,0
38072,698933,333369823,0
38073,2570648,332931579,0
38074,4962529,332944035,0
38075,4530266,333020030,0
38076,3112777,333235904,0
38077,15992954,333000470,0
38078,2848317,333277762,0
38079,117085054,310293635,1
38080,4135674,333340164,0
38081,3580649,332987141,0
38082,4461976,333272744,0
38083,2984525,333179163,1
38084,5062100,332879715,1
38085,12005267,333003379,0
38086,23606405,333032882,1
38087,4307004,333391034,0
38088,3120371,333297003,0
38089,136755963,332953919,0
38090,18572832,333479070,1
38091,1859433,333320673,0
38092,46959115,333211289,0
38093,46260536,332973091,0
38094,4317578,332945779,0
38095,2211616,333157404,0
38096,7113474,332882409,0
38097,3910516,332921332,0
38098,1893916,333160492,1
38099,25457614,333051163,1
38100,4145324,333441709,0
38101,667627,333082215,0
38102,17367084,333323334,0
38103,126475603,333256036,0
38104,2201297,333151430,1
38105,907237,333148217,0
38106,16188046,332971924,0
38107,3155809,333242540,0
38108,16873900,332897931,0
38109,2934434,333136250,1
38110,20969561,333024763,0
38111,3156656,333196530,0
38112,45247747,333058555,0
38113,4346384,333440578,0
38114,1823017,333102667,0
38115,795538,321944157,0
38116,2839610,333081535,0
38117,767318,333271900,0
38118,24746999,333232917,0
38119,46370879,333448031,0
38120,2969089,333167249,0
38121,46240441,333257885,0
38122,3697673,333461065,0
38123,3194560,333216865,0
38124,4317146,332950899,0
38125,1015611,333159558,0
38126,776068,333298108,0
38127,117079464,310287671,0
38128,1101536,333280224,0
38129,3841285,333378463,1
38130,23604455,332974834,0
38131,92611194,333211504,0
38132,2899703,333113844,0
38133,2272702,333076401,1
38134,23767986,333347865,0
38135,681151,333284780,0
38136,2869275,333370285,0
38137,4235811,332924611,0
38138,1093396,333199536,0
38139,2204334,333152951,1
38140,45181866,333064341,0
38141,16604967,333437690,0
38142,126458765,333019730,0
38143,117084224,310292739,0
38144,2905961,333437878,0
38145,1954155,333158505,1
38146,6411912,333378541,0
38147,4055394,333424764,0
38148,2902767,333346365,0
38149,126466321,333099093,0
38150,2873988,333294074,0
38151,4267822,333412490,0
38152,3237745,333381483,0
38153,2403738,332921709,1
38154,20858688,333006583,0
38155,2910554,333119219,0
38156,1010724,333245302,0
38157,610347,333412380,0
38158,2884769,333315185,1
38159,5000751,333415970,0
38160,22432252,333028409,0
38161,3082078,333471580,0
38162,941222,333027284,0
38163,46503832,333421274,0
38164,5336804,333097429,0
38165,2996981,333029540,0
38166,3370484,333421469,0
38167,126460916,333046474,0
38168,1147325,333345908,0
38169,2886448,333322631,0
38170,4641907,333429626,0
38171,20865429,333009441,0
38172,135431158,332957176,0
38173,5441755,333193667,0
38174,4134086,333452687,0
38175,41527732,333483025,0
38176,2342093,333451438,0
38177,7199989,332891959,0
38178,18553097,333039282,1
38179,787196,333075067,0
38180,653830,333217037,1
38181,3830063,333371213,0
38182,303580,332876445,0
38183,137154134,333252698,0
38184,16800981,333475678,0
38185,117092047,310301048,0
38186,43814875,333231202,0
38187,20908989,333038037,0
38188,135517271,333344056,0
38189,840633,333197849,0
38190,59662436,333259155,0
38191,18577688,333479611,0
38192,126467419,333181183,1
38193,2859378,333398200,0
38194,4304422,333186976,0
38195,2220128,333164895,0
38196,1328894,333127842,1
38197,3634639,333406971,0
38198,45167407,333181459,0
38199,777485,333114373,1
38200,4183186,333461434,0
38201,2058469,333423604,0
38202,9626368,332961331,0
38203,2868780,333097161,0
38204,870680,333088699,0
38205,2984326,333179769,0
38206,3260226,333450927,0
38207,3243315,332983756,1
38208,20108680,333003048,0
38209,6625388,333030188,1
38210,3674870,333439137,0
38211,3606795,333439386,1
38212,117091749,310300739,0
38213,728415,333123279,0
38214,7254637,332895144,1
38215,16670063,333228669,0
38216,3575501,333260461,0
38217,4204498,333336881,0
38218,893762,333144005,1
38219,1045060,333413498,0
38220,8240695,333213237,0
38221,4431439,333265174,0
38222,4611029,333455615,0
38223,95849282,333251584,0
38224,2964443,333163335,1
38225,126459180,333033309,0
38226,16896381,332883899,0
38227,5307906,333007353,1
38228,16192076,333048362,0
38229,4038215,333277037,0
38230,4060712,333466890,0
38231,135716523,332987318,0
38232,135415737,333360867,0
38233,6899773,332902156,0
38234,786097,333097172,0
38235,45204846,333048794,0
38236,16668794,333247294,0
38237,5334848,333090928,0
38238,784287,333087278,1
38239,6004822,333338935,0
38240,4730261,332962385,0
38241,5206475,333434586,0
38242,4288711,333440105,0
38243,4134081,333452783,0
38244,2836649,333078226,0
38245,802614,333126813,0
38246,46497848,333312943,0
38247,126478728,333418489,0
38248,843164,333368167,0
38249,5729677,333367876,0
38250,1485813,333185660,0
38251,7244605,332894323,0
38252,2901880,333349519,1
38253,117080791,310289083,0
38254,17052756,333026474,0
38255,7577803,333479952,0
38256,3295264,333022891,0
38257,2867049,333096880,0
38258,4148455,333441827,0
38259,8986,333265219,0
38260,1085886,333243213,0
38261,2385380,333117543,0
38262,2496042,332932706,0
38263,988010,333158938,1
38264,30865734,333489408,0
38265,644945,333245853,0
38266,6619926,332974701,1
38267,3157742,333200890,0
38268,20788770,333262279,0
38269,46959228,333229097,0
38270,2936993,333137662,1
38271,18561424,332890187,0
38272,16643986,333032409,0
38273,2950740,333150405,0
38274,3970606,333393181,0
38275,136680790,333228681,0
38276,4306404,333272449,0
38277,17386113,333325073,0
38278,46497187,333301381,0
38279,2220303,333164506,1
38280,6618994,333374132,0
38281,26400854,333058596,1
38282,1348941,333110597,0
38283,44047072,333488749,0
38284,1106737,333235670,1
38285,5757063,333287472,0
38286,5739808,333155976,0
38287,6218336,332942216,0
38288,126468804,333238075,0
38289,4301584,332960842,0
38290,6157784,333197936,0
38291,126468647,333231887,0
38292,1316242,333372341,0
38293,4281554,333350340,1
38294,2769972,332953310,0
38295,2212847,333157776,1
38296,16807078,332883932,0
38297,1435080,333208619,1
38298,1245126,333169359,0
38299,1299164,333137664,0
38300,5332284,333081733,0
38301,3160922,332886722,0
38302,112894410,310295278,0
38303,5973195,333360681,0
38304,3120891,333291892,0
38305,3622668,333462132,0
38306,831181,333426545,0
38307,8017144,332945309,0
38308,448301,333495084,0
38309,811153,333235661,1
38310,3846958,332961757,0
38311,4440123,333295399,0
38312,633100,333275893,0
38313,2986930,333181013,0
38314,135781572,332985698,0
38315,45239669,333056286,0
38316,680624,333279521,0
38317,844188,333136765,0
38318,969142,333158056,1
38319,5292287,333411103,0
38320,5143233,333432288,0
38321,2839419,333080514,0
38322,2208855,333155419,0
38323,3104189,333244283,0
38324,2371480,332905153,0
38325,4211725,333272051,0
38326,15993776,333329057,0
38327,1548007,333269791,0
38328,2144619,332888190,0
38329,1557000,333076171,0
38330,3085092,333494811,1
38331,6616642,333450430,0
38332,566519,333332463,0
38333,2882127,333299647,0
38334,46278371,332951188,0
38335,1263294,333165942,0
38336,3124995,333191696,0
38337,117085979,310294621,0
38338,4422731,333465341,0
38339,4080967,333317487,0
38340,1508740,333486851,0
38341,136673298,333210076,0
38342,6068752,332877941,0
38343,9610580,332913154,0
38344,4781308,332940269,0
38345,2987386,333017805,0
38346,1250031,333393136,0
38347,126478463,333408548,0
38348,1796587,333384246,0
38349,117084690,310293243,0
38350,6620341,332962714,0
38351,20868077,332972623,1
38352,5730902,333115587,0
38353,122174507,332996301,0
38354,2894290,333110761,1
38355,16947026,333478157,0
38356,4423409,333024059,0
38357,658908,332876362,0
38358,2433354,332918026,0
38359,2469898,332937324,0
38360,117085428,310294036,0
38361,45106481,333035024,0
38362,853228,333320412,0
38363,2214048,333158219,0
38364,801271,333125422,0
38365,197746,333471552,0
